KANAŁ;PROGRAM;DATA;DZIEŃ;PLANOWANA GODZ.;DŁUGOŚĆ;POZYCJA W BLOKU;SPOZYCJONOWANE;PŁATNE POZYCJONOWANIE;ID BLOKU;KOD KASETY;NAZWA KASETY;TYP;PAKIET;KLIENT;PRODUKT;REALNA GODZ. EMISJI;NUMER ZLECENIA;IPAN;
HGTV;"przed Domowe rewolucje";2023-09-01;pt.;21:58;15;;false;false;-767231853;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;21:59:15;230907454;;
HGTV;"w Totalne remonty szelągowskiej 5 /2";2023-09-02;sob.;17:33;15;;false;false;-767231345;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;17:35:24;230907454;;
HGTV;"po Totalne remonty szelągowskiej 5 /3";2023-09-02;sob.;17:42;15;;false;false;-767231347;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;17:45:06;230907454;;
HGTV;"po Weekendowa metamorfoza 5 /3";2023-09-02;sob.;21:52;15;;false;false;-767231384;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;21:52:56;230907454;;
HGTV;"przed Remonty gwiazd hollywood 2";2023-09-02;sob.;21:56;15;;false;false;-767231386;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;21:57:08;230907454;;
HGTV;"po Dorota was urządzi 3 /2";2023-09-03;niedz.;16:07;15;;false;false;-767231575;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;16:10:10;230907454;;
HGTV;"w Weekendowa metamorfoza 5 /1";2023-09-03;niedz.;17:28;15;;false;false;-767231588;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;17:31:07;230907454;;
HGTV;"przed Moje miasto, mój dom 6";2023-09-03;niedz.;18:08;15;;false;false;-767231594;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;18:11:36;230907454;;
HGTV;"w Wymarzony dom w 100 dni 3 /1";2023-09-03;niedz.;19:24;15;;false;false;-767231604;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;19:26:35;230907454;;
HGTV;"przed Wymarzona wiejska posiadłość";2023-09-03;niedz.;22:07;15;;false;false;-767231628;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;22:08:44;230907454;;
HGTV;"po Dom wygrany na loterii 13 /2";2023-09-04;pon.;12:46;15;;false;false;-767232009;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;12:47:49;230907454;;
HGTV;"po Dom wygrany na loterii 13 /3";2023-09-04;pon.;12:49;15;;false;false;-767232011;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;12:50:37;230907454;;
HGTV;"w Zakochani w remontach 2 /2";2023-09-04;pon.;20:42;15;;false;false;-767232076;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;20:44:53;230907454;;
HGTV;"w Wymarzony dom w 100 dni 4 /1";2023-09-04;pon.;21:09;15;;false;false;-767232081;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;21:12:36;230907454;;
HGTV;"w Wymarzony dom w 100 dni 4 /2";2023-09-04;pon.;21:36;15;;false;false;-767232084;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;21:39:20;230907454;;
HGTV;"w Moje miasto mój dom: wielka odnowa 3 /1";2023-09-04;pon.;22:11;15;;false;false;-767232089;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;22:13:47;230907454;;
HGTV;"w Zgłoś ogród /1";2023-09-05;wt.;21:13;15;;false;false;-767232318;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;21:15:24;230907454;;
HGTV;"w Dorota was urządzi 4 /1";2023-09-06;śr.;17:31;15;;false;false;-767232504;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;17:36:19;230907454;;
HGTV;"w Wakacyjny dom za darmo /2";2023-09-07;czw.;13:04;15;;false;false;-767232696;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;13:07:27;230907454;;
HGTV;"w Wakacyjny dom za darmo /1";2023-09-07;czw.;13:33;15;;false;false;-767232699;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;13:35:43;230907454;;
HGTV;"w Polowanie na ogród 9 /1";2023-09-07;czw.;16:23;15;;false;false;-767232722;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;16:25:12;230907454;;
HGTV;"w Moje miasto, mój dom 6 /2";2023-09-07;czw.;22:41;15;;false;false;-767232777;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;22:43:03;230907454;;
HGTV;"po Moje miasto, mój dom 6 /3";2023-09-07;czw.;22:54;15;;false;false;-767232779;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;22:55:36;230907454;;
HGTV;"w Na ratunek chicago 2 /1";2023-09-07;czw.;23:10;15;;false;false;-767232783;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;23:12:16;230907454;;
HGTV;"w Oszukani na remoncie /1";2023-09-08;pt.;10:01;15;;false;false;-767232892;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"po Oszukani na remoncie /3";2023-09-08;pt.;10:44;15;;false;false;-767232897;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Ogródkowe trio 2 /1";2023-09-08;pt.;13:02;15;;false;false;-767232916;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Polowanie na ogród 7 /1";2023-09-08;pt.;17:19;15;;false;false;-767232951;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Barbie dreamhouse challenge /2";2023-09-09;sob.;11:11;15;;false;false;-767233122;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Totalne remonty szelągowskiej 5 /2";2023-09-09;sob.;17:42;15;;false;false;-767233176;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"po Totalne remonty szelągowskiej 5 /3";2023-09-09;sob.;17:52;15;;false;false;-767233178;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Nieoczywiste miejsca 2 /1";2023-09-09;sob.;18:14;15;;false;false;-767233182;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Nieoczywiste miejsca 2 /2";2023-09-09;sob.;18:22;15;;false;false;-767233184;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Na ratunek chicago 2 /1";2023-09-09;sob.;19:15;15;;false;false;-767233193;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Na ratunek chicago 2 /2";2023-09-09;sob.;19:43;15;;false;false;-767233196;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"po Zarobić na remoncie z tarekiem i heather /3";2023-09-09;sob.;20:56;15;;false;false;-767233205;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Weekendowa metamorfoza 5 /1";2023-09-09;sob.;21:10;15;;false;false;-767233209;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Weekendowa metamorfoza 5 /2";2023-09-09;sob.;21:39;15;;false;false;-767233212;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"po Weekendowa metamorfoza 5 /3";2023-09-09;sob.;21:52;15;;false;false;-767233214;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"przed Remonty gwiazd hollywood 2";2023-09-09;sob.;21:57;15;;false;false;-767233216;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Remonty gwiazd hollywood 2 /1";2023-09-09;sob.;22:12;15;;false;false;-767233218;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Remonty gwiazd hollywood 2 /2";2023-09-09;sob.;22:38;15;;false;false;-767233221;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Wymarzona wiejska posiadłość /1";2023-09-09;sob.;24:12;15;;false;false;-767233236;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"po Nowa maja w ogrodzie 2 /2";2023-09-09;sob.;29:24;15;;false;false;-767233267;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Maja w ogrodzie /1";2023-09-10;niedz.;05:42;15;;false;false;-767233304;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Zgłoś ogród /1";2023-09-10;niedz.;11:43;15;;false;false;-767233370;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Zgłoś ogród /2";2023-09-10;niedz.;12:11;15;;false;false;-767233373;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Nieoczywiste miejsca 2 /1";2023-09-10;niedz.;12:45;15;;false;false;-767233378;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Nieoczywiste miejsca 2 /1";2023-09-10;niedz.;13:15;15;;false;false;-767233382;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"przed Remonty gwiazd hollywood 2";2023-09-10;niedz.;13:27;15;;false;false;-767233386;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Remonty gwiazd hollywood 2 /1";2023-09-10;niedz.;13:42;15;;false;false;-767233388;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Na ratunek chicago 2 /2";2023-09-10;niedz.;15:10;15;;false;false;-767233400;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"przed Domowe rewolucje";2023-09-10;niedz.;16:10;15;;false;false;-767233410;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Domowe rewolucje /1";2023-09-10;niedz.;16:24;15;;false;false;-767233412;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Domowe rewolucje /2";2023-09-10;niedz.;16:55;15;;false;false;-767233415;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Weekendowa metamorfoza 5 /1";2023-09-10;niedz.;17:25;15;;false;false;-767233421;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Weekendowa metamorfoza 5 /2";2023-09-10;niedz.;17:55;15;;false;false;-767233424;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"przed Moje miasto, mój dom 6";2023-09-10;niedz.;18:08;15;;false;false;-767233427;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Nowe życie na wyspie 15 /1";2023-09-10;niedz.;25:27;15;;false;false;-767233484;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Maja w ogrodzie /1";2023-09-10;niedz.;27:28;15;;false;false;-767233496;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Nowa maja w ogrodzie /1";2023-09-10;niedz.;27:56;15;;false;false;-767233498;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"po Nowa maja w ogrodzie /2";2023-09-10;niedz.;28:10;15;;false;false;-767233499;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Maja w ogrodzie /1";2023-09-10;niedz.;28:27;15;;false;false;-767233500;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"po Maja w ogrodzie /2";2023-09-10;niedz.;28:41;15;;false;false;-767233501;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Nowa maja w ogrodzie 3 /1";2023-09-10;niedz.;28:55;15;;false;false;-767233502;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"po Nowa maja w ogrodzie 3 /2";2023-09-10;niedz.;29:10;15;;false;false;-767233503;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"przed Nowa maja w ogrodzie 2";2023-09-11;pon.;05:41;15;;false;false;-767233537;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Nowa maja w ogrodzie 2 /1";2023-09-11;pon.;05:56;15;;false;false;-767233539;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Nowa maja w ogrodzie 2 /1";2023-09-11;pon.;06:28;15;;false;false;-767233546;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"po Zgłoś ogród /3";2023-09-11;pon.;11:02;15;;false;false;-767233596;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"przed Wymarzone ogrody 5";2023-09-11;pon.;11:07;15;;false;false;-767233598;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Wymarzone ogrody 5 /1";2023-09-11;pon.;11:30;15;;false;false;-767233600;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"po Wymarzone ogrody 3 /2";2023-09-11;pon.;12:08;15;;false;false;-767233607;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Dom wygrany na loterii 13 /1";2023-09-11;pon.;12:32;15;;false;false;-767233610;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Barbie dreamhouse challenge /1";2023-09-11;pon.;13:30;15;;false;false;-767233620;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"przed Nieoczywiste miejsca 2";2023-09-11;pon.;14:43;15;;false;false;-767233627;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Zakochani w remontach 2 /1";2023-09-11;pon.;20:13;15;;false;false;-767233674;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Zakochani w remontach 2 /2";2023-09-11;pon.;20:40;15;;false;false;-767233677;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Wymarzony dom w 100 dni 4 /1";2023-09-11;pon.;21:10;15;;false;false;-767233682;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"przed Moje miasto mój dom: wielka odnowa 3";2023-09-11;pon.;21:57;15;;false;false;-767233688;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Moje miasto mój dom: wielka odnowa 3 /2";2023-09-11;pon.;22:38;15;;false;false;-767233693;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"po Nowa maja w ogrodzie 2 /2";2023-09-11;pon.;28:56;15;;false;false;-767233738;r251617;HFSS Almette loteria 8 092023 almetteregular LOTERIA;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Dom wygrany na loterii 13 /1";2023-09-12;wt.;12:00;15;;false;false;-767233836;r00001;<BRAK KASETY>;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Wakacyjny dom za darmo /2";2023-09-12;wt.;13:18;15;;false;false;-767233849;r00001;<BRAK KASETY>;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Wakacyjny dom za darmo /3";2023-09-12;wt.;13:25;15;;false;false;-767233851;r00001;<BRAK KASETY>;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Moje miasto mój dom: wielka odnowa 3 /2";2023-09-12;wt.;15:21;15;;false;false;-767233865;r00001;<BRAK KASETY>;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"przed Nowa maja w ogrodzie 5";2023-09-12;wt.;15:40;15;;false;false;-767233869;r00001;<BRAK KASETY>;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Polowanie na ogród 8 /2";2023-09-12;wt.;16:45;15;;false;false;-767233885;r00001;<BRAK KASETY>;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Polowanie na ogród 7 /2";2023-09-12;wt.;17:20;15;;false;false;-767233890;r00001;<BRAK KASETY>;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Zgłoś ogród /2";2023-09-12;wt.;21:34;15;;false;false;-767233926;r00001;<BRAK KASETY>;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Na ratunek chicago: dom alison /2";2023-09-12;wt.;22:39;15;;false;false;-767233935;r00001;<BRAK KASETY>;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Remonty gwiazd hollywood 2 /2";2023-09-13;śr.;11:16;15;;false;false;-767234065;r00001;<BRAK KASETY>;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Dom wygrany na loterii 13 /1";2023-09-13;śr.;11:50;15;;false;false;-767234070;r00001;<BRAK KASETY>;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"po Weekendowa metamorfoza 5 /3";2023-09-13;śr.;17:05;15;;false;false;-767234115;r00001;<BRAK KASETY>;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"przed Dorota was urządzi 4";2023-09-13;śr.;17:09;15;;false;false;-767234117;r00001;<BRAK KASETY>;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
