KANAŁ;PROGRAM;DATA;DZIEŃ;PLANOWANA GODZ.;DŁUGOŚĆ;POZYCJA W BLOKU;SPOZYCJONOWANE;PŁATNE POZYCJONOWANIE;WARTOŚĆ SPOTU;ID BLOKU;KOD KASETY;NAZWA KASETY;TYP;PAKIET;KLIENT;PRODUKT;REALNA GODZ. EMISJI;NUMER ZLECENIA;IPAN;
TVN Turbo;"w Zakup kontrolowany 36 /2";2023-09-12;wt.;18:29;30;;false;false;;-767240809;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Canal+ Family;"po POTYCZKI NAUKOWCOW - 5 /2";2023-09-12;wt.;19:48;30;;false;false;;37529754;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Travel Channel;"w Nietypowi pupile /1";2023-09-12;wt.;20:08;30;;false;false;;-767285846;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Canal+ Sport3;"przed EKSTRAKLASA PO GODZINACH 2023/2024 | EKSTRAKLASA PO GODZINACH 04/09/2023 /1";2023-09-12;wt.;20:18;30;;false;false;;37522812;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Paramount Network;"w Jack Reacher Jednym Strzałem /1";2023-09-12;wt.;20:20;30;;false;false;;37450807;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Canal+ Sport2;"po LALIGA HYPERMOTION 2023/2024 | LEVANTE UD - ESPANYOL 08/09/2023  /4";2023-09-12;wt.;20:34;30;;false;false;;37521943;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Discovery Channel;"po Deadliest Catch (Season 19) /20";2023-09-12;wt.;24:53;30;;false;false;;37370807;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
TVN Fabuła;"w Skazani na shawshank /4";2023-09-12;wt.;25:03;30;;false;false;;-767309436;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Metro;"w Szpital /1";2023-09-12;wt.;25:21;30;;false;false;;-767242602;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Canal+ Sport2;"przed TWARDZIELKI: JOANNA JEDRZEJCZYK [DN] /1";2023-09-12;wt.;25:52;30;;false;false;;37521957;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Discovery Science;"w Nasas Unexplained Files (Season 2) /2";2023-09-12;wt.;26:33;30;;false;false;;37335446;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Canal+ Family;"po JAGNY NIEDZIELSKIEJ KUCHNIA BEZ RESZTEK - 5 /1";2023-09-12;wt.;26:39;30;;false;false;;37529774;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Discovery Channel;"w Asphalt Cowboys (Season 8) /2";2023-09-12;wt.;27:36;30;;false;false;;37370822;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Metro;"w Dla siebie, dla świata /2";2023-09-12;wt.;27:39;30;;false;false;;-767242612;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Travel Channel;"w Polska filmowa  2 /2";2023-09-12;wt.;27:55;30;;false;false;;-767285912;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Discovery Channel;"w 091: Alerta Policia (Season 2)";2023-09-12;wt.;29:09;30;;false;false;;37370827;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Metro;"w Szpital /2";2023-09-12;wt.;29:38;30;;false;false;;-767242619;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Canal+ Family;"przed TALKING TOM AND FRIENDS 4 - 13 [DN][AD] /1";2023-09-13;śr.;06:29;30;;false;false;;37529781;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Canal+ Family;"przed BING - 15 - ZABAWA W CHOWANEGO  [DN] /1";2023-09-13;śr.;07:18;30;;false;false;;37529782;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Polsat Comedy Central Extra;"w Two And A Half Men /1";2023-09-13;śr.;07:36;30;;false;false;;37463830;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Canal+ Sport;"przed WTA 2023 | WTA 500 CYMBIOTIKA SAN DIEGO OPEN 12/09/2023 WF5 /1";2023-09-13;śr.;09:05;30;;false;false;;37520504;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Canal+ Sport3;"w PKO BP EKSTRAKLASA 2023/2024 | RADOMIAK RADOM - PIAST GLIWICE 02/09/2023 /2";2023-09-13;śr.;11:13;30;;false;false;;37522851;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Canal+ Sport5;"w LALIGA HYPERMOTION 2023/2024 | REAL OVIEDO - SPORTING GIJON 09/09/2023 /2";2023-09-13;śr.;11:17;30;;false;false;;37521228;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Discovery Channel;"w Wheeler Dealers (Season 17a) /2";2023-09-13;śr.;12:12;30;;false;false;;37370901;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
National Geographic Wild;"w Europes New Wild /2";2023-09-13;śr.;12:27;30;;false;false;;37386532;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Canal+ Sport2;"w PKO BP EKSTRAKLASA 2023/2024 | GORNIK ZABRZE - WIDZEW LODZ 18/08/2023 [AD] /2";2023-09-13;śr.;12:56;30;;false;false;;37521987;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Canal+ Sport2;"w PKO BP EKSTRAKLASA 2023/2024 | RUCH CHORZOW - JAGIELLONIA BIALYSTOK 19/08/2023 [AD] /2";2023-09-13;śr.;15:11;30;;false;false;;37521993;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Canal+ Sport2;"przed MAGAZYN SKROTOW LALIGA 2023/2024 | MAGAZYN SKROTOW LALIGA 04/09/2023 /1";2023-09-13;śr.;16:18;30;;false;false;;37521996;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Discovery Science;"w Nasas Unexplained Files (Season 2) /8";2023-09-13;śr.;16:40;30;;false;false;;37335588;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Canal+ Sport2;"przed LIGUE1 REVIEW 2023/2024 | LIGUE1 REVIEW 04/09/2023 /1";2023-09-13;śr.;17:22;30;;false;false;;37521999;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Metro;"w Dr house  /1";2023-09-13;śr.;17:47;30;;false;false;;-767242720;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Canal+ Sport3;"przed PKO BP EKSTRAKLASA 2023/2024 | RAKOW CZESTOCHOWA - PUSZCZA NIEPOLOMICE 03/09/2023 /1";2023-09-13;śr.;17:47;30;;false;false;;37522872;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Canal+ Sport2;"przed POLSKA LIGA ZEGLARSKA 2023 | POLSKA LIGA ZEGLARSKA 22/08/2023 PODSUMOWANIE 3 RUNDY 1 LIGI /1";2023-09-13;śr.;20:31;30;;false;false;;37522008;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Fox Comedy;"w The King of Queens 8 /1";2023-09-13;śr.;22:54;30;;false;false;;37435391;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Paramount Network;"po Wywiad ze Słońcem Narodu /4";2023-09-13;śr.;24:18;30;;false;false;;37450993;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
PLANETE+;"przed W OBCYM CIELE /1";2023-09-13;śr.;24:25;30;;false;false;;37343147;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
MixTape;"w BEZ CENZURY /6";2023-09-13;śr.;25:35;30;;false;false;;37290851;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Canal+ Family;"po SOLDAT NOIR /1";2023-09-13;śr.;25:36;30;;false;false;;37529847;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
National Geographic;"w Air Crash Investigation 21 /2";2023-09-13;śr.;25:38;30;;false;false;;37404464;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Discovery Historia;"w Gem Hunt /8";2023-09-13;śr.;25:39;30;;false;false;;37378629;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Discovery Historia;"po Gem Hunt /11";2023-09-13;śr.;25:54;30;;false;false;;37378632;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
MixTape;"w BEZ CENZURY /7";2023-09-13;śr.;26:10;30;;false;false;;37290852;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Fox Comedy;"w Family Guy 14 /1";2023-09-13;śr.;26:25;30;;false;false;;37435426;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
TVN 24 BiS;"przed POGODA";2023-09-13;śr.;26:29;30;;false;false;;37331027;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
MixTape;"w BEZ CENZURY /8";2023-09-13;śr.;26:35;30;;false;false;;37290853;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
TVN 24 BiS;"przed NOWA MAJA W OGRODZIE ";2023-09-13;śr.;26:36;30;;false;false;;37331030;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Canal+ Sport;"przed PKO BP EKSTRAKLASA 2023/2024 | RUCH CHORZOW - JAGIELLONIA BIALYSTOK 19/08/2023 [AD] /1";2023-09-13;śr.;26:52;30;;false;false;;37520599;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Canal+ Kuchnia;"przed DESERY DEKERA 3 /1";2023-09-13;śr.;26:53;30;;false;false;;37513467;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
MixTape;"w BEZ CENZURY /9";2023-09-13;śr.;27:10;30;;false;false;;37290854;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
TVN 24 BiS;"przed SZKŁO KONTAKTOWE";2023-09-13;śr.;27:11;30;;false;false;;37331034;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Discovery Science;"w Nasas Unexplained Files (Season 2) /1";2023-09-13;śr.;27:20;30;;false;false;;37335705;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Canal+ Kuchnia;"przed WIDELCEM PO MAPIE 2 /1";2023-09-13;śr.;27:23;30;;false;false;;37513468;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Discovery Historia;"w Hms Ark Royal /1";2023-09-13;śr.;27:26;30;;false;false;;37378638;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
MixTape;"w BEZ CENZURY /10";2023-09-13;śr.;27:35;30;;false;false;;37290855;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Discovery Historia;"w Hms Ark Royal /2";2023-09-13;śr.;27:43;30;;false;false;;37378639;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Discovery Historia;"po Hms Ark Royal /3";2023-09-13;śr.;27:54;30;;false;false;;37378640;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
DOMO+;"przed HOTELOWA POLSKA /1";2023-09-13;śr.;28:29;30;;false;false;;37517888;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
MixTape;"w BEZ CENZURY /12";2023-09-13;śr.;28:35;30;;false;false;;37290857;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Discovery Historia;"w From Passion To Obsession /2";2023-09-13;śr.;28:38;30;;false;false;;37378643;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Polsat Comedy Central Extra;"w Kabaret na żywo /4";2023-09-13;śr.;28:41;30;;false;false;;37463926;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
TVN Fabuła;"w Ukryta prawda /1";2023-09-13;śr.;28:45;30;;false;false;;-767309504;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
TVN 24 BiS;"przed POGODA";2023-09-13;śr.;29:13;30;;false;false;;37331045;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Paramount Network;"w Policyjna grupa pościgowa Seria 18 /1";2023-09-13;śr.;29:21;30;;false;false;;37451029;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Polsat Comedy Central Extra;"w Spadkobiercy /2";2023-09-13;śr.;29:30;30;;false;false;;37463930;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
MixTape;"w BEZ CENZURY /14";2023-09-13;śr.;29:35;30;;false;false;;37290859;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Paramount Network;"po Policyjna grupa pościgowa Seria 18 /2";2023-09-13;śr.;29:52;30;;false;false;;37451031;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Discovery Science;"w How Its Made: Dream Cars (Season 1) /2";2023-09-14;czw.;06:11;30;;false;false;;37335718;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Discovery Channel;"w Wheeler Dealers 10 /5";2023-09-14;czw.;06:25;30;;false;false;;37371287;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Canal+ Family;"przed BING - 17 - CIUCHCIA  [DN] /1";2023-09-14;czw.;07:18;30;;false;false;;37529859;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Canal+ Sport2;"po EKSTRAPAKA 2023/2024 | EKSTRAPAKA 28/08/2023 6 KOLEJKA /2";2023-09-14;czw.;08:40;30;;false;false;;37522043;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Canal+ Sport2;"przed LIGA+EXTRA 2023/2024 | LIGA+EXTRA 27/08/2023 /1";2023-09-14;czw.;08:49;30;;false;false;;37522044;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Discovery Science;"po How The Universe Works (Season 7) /11";2023-09-14;czw.;08:57;30;;false;false;;37335751;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Canal+ Sport3;"po LIGA+ 2023/2024 | LIGA+ 02/09/2023 /2";2023-09-14;czw.;09:55;30;;false;false;;37522914;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Polsat Comedy Central Extra;"w Kabaret na żywo /2";2023-09-14;czw.;11:24;30;;false;false;;37463959;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Canal+ Sport2;"w PKO BP EKSTRAKLASA 2023/2024 | WIDZEW LODZ - SLASK WROCLAW 25/08/2023 [AD] /2";2023-09-14;czw.;11:36;30;;false;false;;37522051;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
TVN Turbo;"w Zakup kontrolowany 28 /1";2023-09-14;czw.;12:10;30;;false;false;;-767238548;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
PLANETE+;"po ZABOJSTWA, KTORE ZMIENILY BIEG HISTORII /2";2023-09-14;czw.;12:50;30;;false;false;;37343177;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Canal+ Sport;"przed PKO BP EKSTRAKLASA 2023/2024 | PIAST GLIWICE - RUCH CHORZOW 26/08/2023 [AD] /1";2023-09-14;czw.;12:56;30;;false;false;;37520664;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Discovery Channel;"w Naked And Afraid Xl (Season 7) /2";2023-09-14;czw.;13:13;30;;false;false;;37371368;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Canal+ Sport3;"w PKO BP EKSTRAKLASA 2023/2024 | KGHM ZAGLEBIE LUBIN - POGON SZCZECIN 03/09/2023 /3";2023-09-14;czw.;14:50;30;;false;false;;37522931;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Metro;"w Dr house  /1";2023-09-14;czw.;15:47;30;;false;false;;-767242861;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Canal+ Sport3;"po PKO BP EKSTRAKLASA 2023/2024 | KGHM ZAGLEBIE LUBIN - POGON SZCZECIN 03/09/2023 /4";2023-09-14;czw.;15:56;30;;false;false;;37522934;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
National Geographic Wild;"w Americas National Parks 2 (2022) /1";2023-09-14;czw.;17:12;30;;false;false;;37386877;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Discovery Channel;"w Wrecks In The Baltic Sea /8";2023-09-14;czw.;17:44;30;;false;false;;37371419;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Canal+ Sport;"przed PILKARZE NA PODSLUCHU | PILKARZE NA PODSLUCHU - ODC. 1 /1";2023-09-14;czw.;17:51;30;;false;false;;37520690;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
TTV;"przed Express";2023-09-14;czw.;19:41;30;;false;false;;-767266169;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Canal+ Sport3;"po PKO BP EKSTRAKLASA 2023/2024 | RUCH CHORZOW - PGE FKS STAL MIELEC 01/09/2023 [AD] /4";2023-09-14;czw.;20:11;30;;false;false;;37522946;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Fox Comedy;"w The King of Queens 8 /1";2023-09-14;czw.;22:45;30;;false;false;;37435617;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Polsat Comedy Central Extra;"w Kabaret na żywo /4";2023-09-14;czw.;24:08;30;;false;false;;37464019;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
