,blockId,channel,progBefore,progAfter,xDateTime,copyNumber,grp,week,channelGroup,timeband,eqNetPrice,available,channel_POLSAT,channelGroup_TVP,timeband_Off,timeband_Peak,week_24,week_27,order,bonusCurrent,grpOpt,cppOpt
1046,18492102252,POLSAT,Pierwsza miłość,Pierwsza miłość,2023-06-20 18:05:00,0,2.8074233633180006,26,Polsat,Peak,17500,1,True,False,False,True,False,False,0,0.9192247246534365,2.5806529681316137,6781.229485756838
1047,18492102254,POLSAT,Pierwsza miłość,Pierwsza miłość,2023-06-20 18:30:00,0,3.153473251273244,26,Polsat,Peak,20233,1,True,False,False,True,False,False,0,0.9192247246534365,2.898750581103625,6979.903732282066
1048,18492102256,POLSAT,UNKNOWN,Wydarzenia,2023-06-20 18:48:00,0,2.9836177848822474,26,Polsat,Peak,19500,1,True,False,False,True,False,False,0,0.9192247246534365,2.74261523677948,7110.002066092911
1049,18492102257,POLSAT,UNKNOWN,Sport,2023-06-20 19:44:00,0,1.9582996358766571,26,Polsat,Peak,11933,1,True,False,False,True,False,False,0,0.9192247246534365,1.800117443577645,6629.011925068482
1050,18492102261,POLSAT,UNKNOWN,Pogoda,2023-06-20 19:55:00,0,1.8435514380892426,26,Polsat,Peak,11000,1,True,False,False,True,False,False,0,0.9192247246534365,1.694638063062031,6491.061566340702
1051,18492102265,POLSAT,UNKNOWN,Film - Królewna Śnieżka i Łowca,2023-06-20 20:00:00,0,1.5571911333227273,26,Polsat,Peak,8000,1,True,False,False,True,False,False,0,0.9192247246534365,1.4314085907613567,5588.900368234379
1052,18492102267,POLSAT,Film - Królewna Śnieżka i Łowca,Film - Królewna Śnieżka i Łowca,2023-06-20 20:53:00,0,1.3116279597475984,26,Polsat,Peak,7933,1,True,False,False,True,False,False,0,0.9192247246534365,1.2056808501467349,6579.684830388183
1053,18492102268,POLSAT,Film - Królewna Śnieżka i Łowca,Film - Królewna Śnieżka i Łowca,2023-06-20 21:00:00,0,1.4170804103226928,26,Polsat,Peak,8933,1,True,False,False,True,False,False,0,0.9192247246534365,1.302615349990656,6857.742003473303
1054,18492102270,POLSAT,Film - Królewna Śnieżka i Łowca,Film - Królewna Śnieżka i Łowca,2023-06-20 21:53:00,0,1.3214292992115817,26,Polsat,Peak,8933,1,True,False,False,True,False,False,0,0.9192247246534365,1.2146904837167498,7354.136810775461
1055,18492102271,POLSAT,Film - Królewna Śnieżka i Łowca,Film - Królewna Śnieżka i Łowca,2023-06-20 22:00:00,0,1.3769328197580033,26,Polsat,Peak,7733,1,True,False,False,True,False,False,0,0.9192247246534365,1.2657106921083305,6109.611025817378
1056,18492102272,POLSAT,Film - Królewna Śnieżka i Łowca,UNKNOWN,2023-06-20 22:50:00,0,0.9194225073069046,26,Polsat,Peak,5966,1,True,False,False,True,False,False,0,0.9192247246534365,0.8451559011193616,7059.052645906356
1057,18492102275,POLSAT,Film - Glass,Film - Glass,2023-06-20 23:25:00,0,0.7220363279566878,26,Polsat,Off,4733,1,True,False,True,False,False,False,0,0.8625311167603067,0.622778800293993,7599.809110017408
1058,18492102276,POLSAT,Film - Glass,Film - Glass,2023-06-20 23:30:00,0,0.7220363279566878,26,Polsat,Off,4733,1,True,False,True,False,False,False,0,0.8625311167603067,0.622778800293993,7599.809110017408
1059,18492102280,POLSAT,Film - Glass,Film - Glass,2023-06-21 00:20:00,0,0.4635561046242231,26,Polsat,Off,2566,1,True,False,True,False,False,False,0,0.8625311167603067,0.39983156460258873,6417.702420644221
1060,18492102281,POLSAT,Film - Glass,Film - Glass,2023-06-21 00:25:00,0,0.459256104624223,26,Polsat,Off,2566,1,True,False,True,False,False,False,0,0.8625311167603067,0.3961226808005193,6477.79116008809
1069,18492102296,POLSAT,UNKNOWN,Nowy dzień z Polsat News,2023-06-21 06:15:00,0,0.5491634573719569,26,Polsat,Off,3266,1,True,False,True,False,False,False,0,0.8625311167603067,0.4736705701709851,6895.087441934683
1070,18492102297,POLSAT,UNKNOWN,Nowy dzień z Polsat News,2023-06-21 06:30:00,0,0.6074410099952273,26,Polsat,Off,3600,1,True,False,True,False,False,False,0,0.8625311167603067,0.5239367727171921,6871.058088421653
1071,18492102298,POLSAT,UNKNOWN,Nowy dzień z Polsat News,2023-06-21 06:45:00,0,0.6863868084250937,26,Polsat,Off,3733,1,True,False,True,False,False,False,0,0.8625311167603067,0.5920299804004387,6305.42392038164
1072,18492102299,POLSAT,UNKNOWN,Nowy dzień z Polsat News,2023-06-21 06:47:00,0,0.6863868084250937,26,Polsat,Off,3733,1,True,False,True,False,False,False,0,0.8625311167603067,0.5920299804004387,6305.42392038164
1073,18492102302,POLSAT,UNKNOWN,Nowy dzień z Polsat News,2023-06-21 07:15:00,0,0.5779416130430617,26,Polsat,Off,3066,1,True,False,True,False,False,False,0,0.8625311167603067,0.498492624920285,6150.542348525799
1074,18492102303,POLSAT,UNKNOWN,Nowy dzień z Polsat News,2023-06-21 07:30:00,0,0.5031566948326741,26,Polsat,Off,2533,1,True,False,True,False,False,False,0,0.8625311167603067,0.43398830589945125,5836.562795742379
1075,18492102304,POLSAT,UNKNOWN,Nowy dzień z Polsat News - Graffiti,2023-06-21 07:45:00,0,0.5002489201647933,26,Polsat,Off,2433,1,True,False,True,False,False,False,0,0.8625311167603067,0.43148025976787663,5638.72841206891
1076,18492102305,POLSAT,UNKNOWN,Nowy dzień z Polsat News,2023-06-21 07:55:00,0,0.4922681838371121,26,Polsat,Off,2333,1,True,False,True,False,False,False,0,0.8625311167603067,0.42459662635059225,5494.626794499367
1077,18492102306,POLSAT,UNKNOWN,Nowy dzień z Polsat News,2023-06-21 08:15:00,0,0.49749002816600746,26,Polsat,Off,2533,1,True,False,True,False,False,False,0,0.8625311167603067,0.42910062957114287,5903.044240535286
1078,18492102307,POLSAT,UNKNOWN,Nowy dzień z Polsat News,2023-06-21 08:30:00,0,0.5533718724949027,26,Polsat,Off,2733,1,True,False,True,False,False,False,0,0.8625311167603067,0.4773004591667705,5725.953008239366
1079,18492102308,POLSAT,Nowy dzień z Polsat News,UNKNOWN,2023-06-21 08:35:00,0,0.5265793654534009,26,Polsat,Off,2100,1,True,False,True,False,False,False,0,0.8625311167603067,0.4541910881474555,4623.6045902297055
1080,18492102311,POLSAT,Malanowski i partnerzy,Malanowski i partnerzy,2023-06-21 08:50:00,0,0.6840316971872137,26,Polsat,Off,2966,1,True,False,True,False,False,False,0,0.8625311167603067,0.5899986236743353,5027.130371133135
1081,18492102315,POLSAT,Malanowski i partnerzy 2,Malanowski i partnerzy 2,2023-06-21 09:30:00,0,0.9832265920291404,26,Polsat,Off,3666,1,True,False,True,False,False,False,0,0.8625311167603067,0.848063530451325,4322.789352879044
1082,18492102319,POLSAT,Sekrety rodziny,Sekrety rodziny,2023-06-21 09:50:00,0,0.6713604804740001,26,Polsat,Off,2500,1,True,False,True,False,False,False,0,0.8625311167603067,0.5790693049719754,4317.272524263723
1083,18492102321,POLSAT,Sekrety rodziny,Sekrety rodziny,2023-06-21 10:20:00,0,0.793623457371957,26,Polsat,Off,3266,1,True,False,True,False,False,False,0,0.8625311167603067,0.6845249269742097,4771.192211270709
1084,18492102324,POLSAT,Dlaczego ja?,Dlaczego ja?,2023-06-21 10:50:00,0,0.7657120688607468,26,Polsat,Off,3133,1,True,False,True,False,False,False,0,0.8625311167603067,0.6604504858713048,4743.731842163404
1085,18492102326,POLSAT,Dlaczego ja?,Dlaczego ja?,2023-06-21 11:20:00,0,0.999816290549457,26,Polsat,Off,4600,1,True,False,True,False,False,False,0,0.8625311167603067,0.8623726616427704,5334.120855869044
1086,18492102329,POLSAT,Gliniarze,Gliniarze,2023-06-21 11:50:00,0,1.1652657049616177,26,Polsat,Off,4233,1,True,False,True,False,False,False,0,0.8625311167603067,1.0050779298230301,4211.613721082632
1087,18492102331,POLSAT,Gliniarze,Gliniarze,2023-06-21 12:20:00,0,1.2245924195645925,26,Polsat,Off,4600,1,True,False,True,False,False,False,0,0.8625311167603067,1.056249067223254,4355.033431738616
1088,18492102333,POLSAT,UNKNOWN,Wydarzenia,2023-06-21 12:45:00,0,1.0951071495394402,26,Polsat,Off,3900,1,True,False,True,False,False,False,0,0.8625311167603067,0.9445639926644496,4128.889127986748
1089,18492102335,POLSAT,UNKNOWN,Interwencja,2023-06-21 13:15:00,0,1.0151577841745067,26,Polsat,Off,3733,1,True,False,True,False,False,False,0,0.8625311167603067,0.8756051772719557,4263.337057497275
1090,18492102338,POLSAT,Trudne sprawy,Trudne sprawy,2023-06-21 13:50:00,0,0.8576280506457329,26,Polsat,Off,3466,1,True,False,True,False,False,False,0,0.8625311167603067,0.7397308802884288,4685.48777989175
1091,18492102340,POLSAT,Trudne sprawy,Trudne sprawy,2023-06-21 14:20:00,0,1.0230205752356971,26,Polsat,Off,4400,1,True,False,True,False,False,False,0,0.8625311167603067,0.8823870792268171,4986.473741042827
1092,18492102343,POLSAT,Dlaczego ja?,Dlaczego ja?,2023-06-21 14:50:00,0,0.9079365149043735,26,Polsat,Off,4066,1,True,False,True,False,False,False,0,0.8625311167603067,0.7831234961479302,5192.02912439744
1093,18492102345,POLSAT,Dlaczego ja?,Dlaczego ja?,2023-06-21 15:20:00,0,1.0966722828635207,26,Polsat,Off,5166,1,True,False,True,False,False,False,0,0.8625311167603067,0.9459139688583474,5461.384618555749
1094,18492102347,POLSAT,UNKNOWN,Wydarzenia,2023-06-21 15:45:00,0,1.3014501685537068,26,Polsat,Off,5733,1,True,False,True,False,False,False,0,0.8625311167603067,1.1225412672905182,5107.161907586491
1095,18492102349,POLSAT,UNKNOWN,Pogoda,2023-06-21 16:10:00,0,1.8053310066624702,26,Polsat,Off,7700,1,True,False,True,False,False,False,0,0.8625311167603067,1.557154169298589,4944.9182051565385
1096,18492102352,POLSAT,Interwencja,UNKNOWN,2023-06-21 16:25:00,0,1.4968935030864268,26,Polsat,Off,6433,1,True,False,True,False,False,False,0,0.8625311167603067,1.2911172248883833,4982.506526900476
1097,18492102355,POLSAT,Na ratunek 112,Na ratunek 112,2023-06-21 16:40:00,0,1.4384206454295467,26,Polsat,Off,6133,1,True,False,True,False,False,False,0,0.8625311167603067,1.2406825656734282,4943.24670119877
1098,18492102359,POLSAT,Gliniarze,Gliniarze,2023-06-21 17:15:00,0,2.2040834226289023,26,Polsat,Off,10500,1,True,False,True,False,False,False,0,0.8625311167603067,1.9010905359529862,5523.145690027076
1099,18492102361,POLSAT,Gliniarze,Gliniarze,2023-06-21 17:40:00,0,2.752396595981171,26,Polsat,Off,13366,1,True,False,True,False,False,False,0,0.8625311167603067,2.374027709698906,5630.094352055893
1100,18492102364,POLSAT,Pierwsza miłość,Pierwsza miłość,2023-06-21 18:05:00,0,2.751220186544507,26,Polsat,Peak,16233,1,True,False,False,True,False,False,0,0.9192247246534365,2.528989618437351,6418.768935093646
1101,18492102366,POLSAT,Pierwsza miłość,Pierwsza miłość,2023-06-21 18:30:00,0,3.0705152744195203,26,Polsat,Peak,18800,1,True,False,False,True,False,False,0,0.9192247246534365,2.8224935576724546,6660.776939205226
1102,18492102368,POLSAT,UNKNOWN,Wydarzenia,2023-06-21 18:48:00,0,2.7733213285317273,26,Polsat,Peak,18100,1,True,False,False,True,False,False,0,0.9192247246534365,2.5493055345950797,7099.9728178423
1103,18492102369,POLSAT,UNKNOWN,Sport,2023-06-21 19:44:00,0,1.8029992898818907,26,Polsat,Peak,11066,1,True,False,False,True,False,False,0,0.9192247246534365,1.6573615257920227,6676.8775718452625
1104,18492102373,POLSAT,UNKNOWN,Pogoda,2023-06-21 19:55:00,0,1.6720440607736615,26,Polsat,Peak,10200,1,True,False,False,True,False,False,0,0.9192247246534365,1.536984241373083,6636.372530981651
1105,18492102381,POLSAT,Film - Dorwać byłą,Film - Dorwać byłą,2023-06-21 20:40:00,0,1.385380421229449,26,Polsat,Peak,8900,1,True,False,False,True,False,False,0,0.9192247246534365,1.2734759362449022,6988.746113447126
1106,18492102382,POLSAT,Film - Dorwać byłą,Film - Dorwać byłą,2023-06-21 20:45:00,0,1.4349499969326454,26,Polsat,Peak,8900,1,True,False,False,True,False,False,0,0.9192247246534365,1.3190415158218605,6747.323638600292
1107,18492102384,POLSAT,Film - Dorwać byłą,Film - Dorwać byłą,2023-06-21 21:35:00,0,1.283388573412978,26,Polsat,Peak,9766,1,True,False,False,True,False,False,0,0.9192247246534365,1.1797225080189113,8278.21791448218
1108,18492102385,POLSAT,Film - Dorwać byłą,Film - Dorwać byłą,2023-06-21 21:40:00,0,1.4677704154315674,26,Polsat,Peak,9766,1,True,False,False,True,False,False,0,0.9192247246534365,1.3492108559795426,7238.305233550594
1109,18492102388,POLSAT,Film - 50 pierwszych randek,Film - 50 pierwszych randek,2023-06-21 22:40:00,0,1.083734362253345,26,Polsat,Peak,8000,1,True,False,False,True,False,False,0,0.9192247246534365,0.9961954207397987,8030.552874915855
1110,18492102389,POLSAT,Film - 50 pierwszych randek,Film - 50 pierwszych randek,2023-06-21 22:45:00,0,1.060913773155813,26,Polsat,Peak,8000,1,True,False,False,True,False,False,0,0.9192247246534365,0.9752181710101906,8203.292594223414
1111,18492102391,POLSAT,Film - 50 pierwszych randek,Film - 50 pierwszych randek,2023-06-21 23:35:00,0,0.5797955611526934,26,Polsat,Off,3133,1,True,False,True,False,False,False,0,0.8625311167603067,0.5000917128537014,6264.85086529826
1112,18492102392,POLSAT,Film - 50 pierwszych randek,Film - 50 pierwszych randek,2023-06-21 23:40:00,0,0.5601625457365867,26,Polsat,Off,3133,1,True,False,True,False,False,False,0,0.8625311167603067,0.48315762614147456,6484.426262750572
1113,18492102393,POLSAT,Film - 50 pierwszych randek,UNKNOWN,2023-06-22 00:35:00,0,0.3334573652757892,26,Polsat,Off,1500,1,True,False,True,False,False,False,0,0.8625311167603067,0.28761735366327595,5215.262503792119
1114,18492102395,POLSAT,UNKNOWN,Film - Rok pierwszy,2023-06-22 00:40:00,0,0.31100180972023367,26,Polsat,Off,1500,1,True,False,True,False,False,False,0,0.8625311167603067,0.26824873825246953,5591.824997097412
1115,18492102397,POLSAT,Film - Rok pierwszy,Film - Rok pierwszy,2023-06-22 01:20:00,0,0.25111786472049874,26,Polsat,Off,1300,1,True,False,True,False,False,False,0,0.8625311167603067,0.2165969722958354,6001.930618976596
1116,18492102398,POLSAT,Film - Rok pierwszy,Film - Rok pierwszy,2023-06-22 01:25:00,0,0.24251933386616856,26,Polsat,Off,1300,1,True,False,True,False,False,False,0,0.8625311167603067,0.20918047187555203,6214.729263893288
1123,18492102415,POLSAT,UNKNOWN,Nowy dzień z Polsat News,2023-06-22 06:15:00,0,0.5614964833171411,26,Polsat,Off,3233,1,True,False,True,False,False,False,0,0.8625311167603067,0.48430818881251864,6675.501415590419
1124,18492102416,POLSAT,UNKNOWN,Nowy dzień z Polsat News,2023-06-22 06:30:00,0,0.6073651673100864,26,Polsat,Off,3566,1,True,False,True,False,False,False,0,0.8625311167603067,0.5238713560412793,6807.014658993899
1125,18492102417,POLSAT,UNKNOWN,Nowy dzień z Polsat News,2023-06-22 06:45:00,0,0.6616841200845636,26,Polsat,Off,3700,1,True,False,True,False,False,False,0,0.8625311167603067,0.5707231430390995,6483.003265466874
1126,18492102418,POLSAT,UNKNOWN,Nowy dzień z Polsat News,2023-06-22 06:47:00,0,0.6616841200845636,26,Polsat,Off,3700,1,True,False,True,False,False,False,0,0.8625311167603067,0.5707231430390995,6483.003265466874
1127,18492102421,POLSAT,UNKNOWN,Nowy dzień z Polsat News,2023-06-22 07:15:00,0,0.5779416130430617,26,Polsat,Off,3066,1,True,False,True,False,False,False,0,0.8625311167603067,0.498492624920285,6150.542348525799
1128,18492102422,POLSAT,UNKNOWN,Nowy dzień z Polsat News,2023-06-22 07:30:00,0,0.5208570022208233,26,Polsat,Off,2566,1,True,False,True,False,False,False,0,0.8625311167603067,0.4492553717979523,5711.673495924342
1129,18492102423,POLSAT,UNKNOWN,Nowy dzień z Polsat News - Graffiti,2023-06-22 07:45:00,0,0.5120355868314599,26,Polsat,Off,2433,1,True,False,True,False,False,False,0,0.8625311167603067,0.4416466265307581,5508.929206845319
1130,18492102424,POLSAT,UNKNOWN,Nowy dzień z Polsat News,2023-06-22 07:55:00,0,0.46268818383711213,26,Polsat,Off,2333,1,True,False,True,False,False,False,0,0.8625311167603067,0.3990829559168224,5845.902375460625
1131,18492102425,POLSAT,UNKNOWN,Nowy dzień z Polsat News,2023-06-22 08:15:00,0,0.4915400281660074,26,Polsat,Off,2533,1,True,False,True,False,False,False,0,0.8625311167603067,0.423968569426419,5974.49948572098
1132,18492102426,POLSAT,UNKNOWN,Nowy dzień z Polsat News,2023-06-22 08:30:00,0,0.4804418724949028,26,Polsat,Off,2733,1,True,False,True,False,False,False,0,0.8625311167603067,0.41439606482144137,6595.139848100679
1133,18492102427,POLSAT,Nowy dzień z Polsat News,UNKNOWN,2023-06-22 08:35:00,0,0.4835693654534009,26,Polsat,Off,2100,1,True,False,True,False,False,False,0,0.8625311167603067,0.41709362481559475,5034.840800859642
1134,18492102430,POLSAT,Malanowski i partnerzy,Malanowski i partnerzy,2023-06-22 08:50:00,0,0.6648319402899792,26,Polsat,Off,2933,1,True,False,True,False,False,False,0,0.8625311167603067,0.5734382359162372,5114.761828383601
1135,18492102435,POLSAT,Malanowski i partnerzy 2,Malanowski i partnerzy 2,2023-06-22 09:30:00,0,0.9353044508411734,26,Polsat,Off,3733,1,True,False,True,False,False,False,0,0.8625311167603067,0.8067291924949227,4627.3272799948845
1136,18492102444,POLSAT,Sekrety rodziny,Sekrety rodziny,2023-06-22 09:50:00,0,0.6164363535469867,26,Polsat,Off,2533,1,True,False,True,False,False,False,0,0.8625311167603067,0.5316955364365337,4764.004635014186
1137,18492102446,POLSAT,Sekrety rodziny,Sekrety rodziny,2023-06-22 10:20:00,0,0.7535964833171411,26,Polsat,Off,3233,1,True,False,True,False,False,False,0,0.8625311167603067,0.6500004163421735,4973.8429679683195
1138,18492102449,POLSAT,Dlaczego ja?,Dlaczego ja?,2023-06-22 10:50:00,0,0.6923954021940801,26,Polsat,Off,3133,1,True,False,True,False,False,False,0,0.8625311167603067,0.5972125794941616,5246.038190712004
1139,18492102451,POLSAT,Dlaczego ja?,Dlaczego ja?,2023-06-22 11:20:00,0,1.0575554291607008,26,Polsat,Off,4500,1,True,False,True,False,False,False,0,0.8625311167603067,0.9121744653499047,4933.266793730985
1140,18492102454,POLSAT,Gliniarze,Gliniarze,2023-06-22 11:50:00,0,1.1125549277170135,26,Polsat,Off,4133,1,True,False,True,False,False,False,0,0.8625311167603067,0.959613244260938,4306.9434740691795
1141,18492102456,POLSAT,Gliniarze,Gliniarze,2023-06-22 12:20:00,0,1.199974523345329,26,Polsat,Off,4466,1,True,False,True,False,False,False,0,0.8625311167603067,1.0350153657049632,4314.911785834354
1142,18492102458,POLSAT,UNKNOWN,Wydarzenia,2023-06-22 12:45:00,0,1.0196128636538133,26,Polsat,Off,3800,1,True,False,True,False,False,False,0,0.8625311167603067,0.879447821950498,4320.893070804482
1143,18492102460,POLSAT,UNKNOWN,Interwencja,2023-06-22 13:15:00,0,0.9315752444348534,26,Polsat,Off,3700,1,True,False,True,False,False,False,0,0.8625311167603067,0.8035126359286497,4604.781349485277
1144,18492102463,POLSAT,Trudne sprawy,Trudne sprawy,2023-06-22 13:50:00,0,0.8079123867779734,26,Polsat,Off,3400,1,True,False,True,False,False,False,0,0.8625311167603067,0.6968495732120902,4879.101789971522
1145,18492102465,POLSAT,Trudne sprawy,Trudne sprawy,2023-06-22 14:20:00,0,0.9356726790164336,26,Polsat,Off,4266,1,True,False,True,False,False,False,0,0.8625311167603067,0.8070468007541525,5285.938803070152
1146,18492102468,POLSAT,Dlaczego ja?,Dlaczego ja?,2023-06-22 14:50:00,0,0.9285296892790934,26,Polsat,Off,3933,1,True,False,True,False,False,False,0,0.8625311167603067,0.800885749838997,4910.812810429772
1147,18492102470,POLSAT,Dlaczego ja?,Dlaczego ja?,2023-06-22 15:20:00,0,1.1583380507342005,26,Polsat,Off,4933,1,True,False,True,False,False,False,0,0.8625311167603067,0.9991026124857267,4937.430788742406
1148,18492102472,POLSAT,UNKNOWN,Wydarzenia,2023-06-22 15:45:00,0,1.2875357237094667,26,Polsat,Off,5500,1,True,False,True,False,False,False,0,0.8625311167603067,1.110539625639916,4952.547277933271
1149,18492102474,POLSAT,UNKNOWN,Pogoda,2023-06-22 16:10:00,0,1.7657691623335747,26,Polsat,Off,7500,1,True,False,True,False,False,False,0,0.8625311167603067,1.5230308475284895,4924.391395072979
1150,18492102478,POLSAT,Interwencja,UNKNOWN,2023-06-22 16:25:00,0,1.4528074710548269,26,Polsat,Off,6266,1,True,False,True,False,False,False,0,0.8625311167603067,1.2530916504466367,5000.432328925521
1151,18492102481,POLSAT,Na ratunek 112,Na ratunek 112,2023-06-22 16:40:00,0,1.4271946133979467,26,Polsat,Off,5966,1,True,False,True,False,False,False,0,0.8625311167603067,1.2309997637284251,4846.467217776151
1152,18492102485,POLSAT,Gliniarze,Gliniarze,2023-06-22 17:15:00,0,2.137006582964853,26,Polsat,Off,10066,1,True,False,True,False,False,False,0,0.8625311167603067,1.8432346745288015,5461.051779840915
1153,18492102491,POLSAT,Gliniarze,Gliniarze,2023-06-22 17:40:00,0,2.6841850111041166,26,Polsat,Off,12833,1,True,False,True,False,False,False,0,0.8625311167603067,2.31519309521891,5542.950186963387
1154,18492102494,POLSAT,Pierwsza miłość,Pierwsza miłość,2023-06-22 18:05:00,0,2.775911298055414,26,Polsat,Peak,16466,1,True,False,False,True,False,False,0,0.9192247246534365,2.5516862986173514,6452.987582729983
1155,18492102496,POLSAT,Pierwsza miłość,Pierwsza miłość,2023-06-22 18:30:00,0,3.0823621852998717,26,Polsat,Peak,19033,1,True,False,False,True,False,False,0,0.9192247246534365,2.8333835310644395,6717.41040043729
1156,18492102498,POLSAT,UNKNOWN,Wydarzenia,2023-06-22 18:48:00,0,2.9505329601457024,26,Polsat,Peak,18333,1,True,False,False,True,False,False,0,0.9192247246534365,2.7122028478708224,6759.450169588927
1157,18492102499,POLSAT,UNKNOWN,Sport,2023-06-22 19:44:00,0,1.85647880367636,26,Polsat,Peak,11133,1,True,False,False,True,False,False,0,0.9192247246534365,1.7065212171343431,6523.798173863298
1158,18492102503,POLSAT,UNKNOWN,Pogoda,2023-06-22 19:55:00,0,1.7918780088832933,26,Polsat,Peak,10266,1,True,False,False,True,False,False,0,0.9192247246534365,1.6471385693282934,6232.626805762005
1159,18492102508,POLSAT,Film - Tylko mnie kochaj,Film - Tylko mnie kochaj,2023-06-22 20:30:00,0,2.2208439367462263,26,Polsat,Peak,12466,1,True,False,False,True,False,False,0,0.9192247246534365,2.0414546562538036,6106.430021265271
1160,18492102509,POLSAT,Film - Tylko mnie kochaj,Film - Tylko mnie kochaj,2023-06-22 20:35:00,0,2.384188092590382,26,Polsat,Peak,12466,1,True,False,False,True,False,False,0,0.9192247246534365,2.1916046429333957,5688.069716495325
1161,18492102511,POLSAT,Film - Tylko mnie kochaj,Film - Tylko mnie kochaj,2023-06-22 21:25:00,0,2.2067414662552505,26,Polsat,Peak,13533,1,True,False,False,True,False,False,0,0.9192247246534365,2.0284913166998035,6671.460650872852
1162,18492102512,POLSAT,Film - Tylko mnie kochaj,Film - Tylko mnie kochaj,2023-06-22 21:30:00,0,2.226475463500577,26,Polsat,Peak,13533,1,True,False,False,True,False,False,0,0.9192247246534365,2.0466312948839502,6612.3292621533765
1163,18492102515,POLSAT,Film - Burleska,Film - Burleska,2023-06-22 22:35:00,0,1.2738015537321596,26,Polsat,Peak,9566,1,True,False,False,True,False,False,0,0.9192247246534365,1.1709098824925641,8169.714973825707
1164,18492102516,POLSAT,Film - Burleska,Film - Burleska,2023-06-22 22:40:00,0,1.25357155373216,26,Polsat,Peak,9566,1,True,False,False,True,False,False,0,0.9192247246534365,1.1523139663128252,8301.5569364392
1165,18492102518,POLSAT,Film - Burleska,Film - Burleska,2023-06-22 23:30:00,0,0.6752950763178903,26,Polsat,Off,3666,1,True,False,True,False,False,False,0,0.8625311167603067,0.5824630163192065,6293.9618435635175
1166,18492102519,POLSAT,Film - Burleska,Film - Burleska,2023-06-22 23:35:00,0,0.6813271460297476,26,Polsat,Off,3666,1,True,False,True,False,False,False,0,0.8625311167603067,0.5876658641441508,6238.238808270737
1167,18492102520,POLSAT,Film - Burleska,UNKNOWN,2023-06-23 00:45:00,0,0.30276624481287034,26,Polsat,Off,1466,1,True,False,True,False,False,False,0,0.8625311167603067,0.26114530725576945,5613.732888426666
1168,18492102522,POLSAT,UNKNOWN,Film - Twój Simon,2023-06-23 00:50:00,0,0.27656374481287044,26,Polsat,Off,1466,1,True,False,True,False,False,False,0,0.8625311167603067,0.23854483566885762,6145.595212277272
1169,18492102524,POLSAT,Film - Twój Simon,Film - Twój Simon,2023-06-23 01:35:00,0,0.20851947527631948,26,Polsat,Off,1100,1,True,False,True,False,False,False,0,0.8625311167603067,0.179854535876357,6116.053702177449
1177,18492102539,POLSAT,UNKNOWN,Nowy dzień z Polsat News,2023-06-23 06:15:00,0,0.5907813535912205,26,Polsat,Off,3400,1,True,False,True,False,False,False,0,0.8625311167603067,0.5095673006742011,6672.327669969226
1178,18492102540,POLSAT,UNKNOWN,Nowy dzień z Polsat News,2023-06-23 06:30:00,0,0.6390777140691247,26,Polsat,Off,3733,1,True,False,True,False,False,False,0,0.8625311167603067,0.5512244144126661,6772.196409292829
1179,18492102541,POLSAT,UNKNOWN,Nowy dzień z Polsat News,2023-06-23 06:45:00,0,0.7313359644134588,26,Polsat,Off,3900,1,True,False,True,False,False,False,0,0.8625311167603067,0.6308000261125165,6182.624981858122
1180,18492102542,POLSAT,UNKNOWN,Nowy dzień z Polsat News,2023-06-23 06:47:00,0,0.7313359644134588,26,Polsat,Off,3900,1,True,False,True,False,False,False,0,0.8625311167603067,0.6308000261125165,6182.624981858122
1181,18492102545,POLSAT,UNKNOWN,Nowy dzień z Polsat News,2023-06-23 07:15:00,0,0.5992685870978776,26,Polsat,Off,3100,1,True,False,True,False,False,False,0,0.8625311167603067,0.5168878036689034,5997.433056063613
1182,18492102546,POLSAT,UNKNOWN,Nowy dzień z Polsat News,2023-06-23 07:30:00,0,0.4994855736493947,26,Polsat,Off,2566,1,True,False,True,False,False,False,0,0.8625311167603067,0.4308218496454748,5956.058176045557
1183,18492102547,POLSAT,UNKNOWN,Nowy dzień z Polsat News - Graffiti,2023-06-23 07:45:00,0,0.47112892016479324,26,Polsat,Off,2433,1,True,False,True,False,False,False,0,0.8625311167603067,0.4063633536478165,5987.252487606477
1184,18492102548,POLSAT,UNKNOWN,Nowy dzień z Polsat News,2023-06-23 07:55:00,0,0.44088372932049946,26,Polsat,Off,2366,1,True,False,True,False,False,False,0,0.8625311167603067,0.3802759354122592,6221.797856956177
1185,18492102549,POLSAT,UNKNOWN,Nowy dzień z Polsat News,2023-06-23 08:15:00,0,0.4792070022208233,26,Polsat,Off,2566,1,True,False,True,False,False,False,0,0.8625311167603067,0.41333095078488546,6208.10030104775
1186,18492102550,POLSAT,UNKNOWN,Nowy dzień z Polsat News,2023-06-23 08:30:00,0,0.5250588465497187,26,Polsat,Off,2766,1,True,False,True,False,False,False,0,0.8625311167603067,0.45287959327940736,6107.583651475098
1187,18492102551,POLSAT,Nowy dzień z Polsat News,UNKNOWN,2023-06-23 08:35:00,0,0.5228434823653597,26,Polsat,Off,2133,1,True,False,True,False,False,False,0,0.8625311167603067,0.45096877273544145,4729.817514995243
1188,18492102554,POLSAT,Malanowski i partnerzy,Malanowski i partnerzy,2023-06-23 08:50:00,0,0.6923114540844484,26,Polsat,Off,3000,1,True,False,True,False,False,False,0,0.8625311167603067,0.5971401716374111,5023.9460389572105
