,blockId,channel,progBefore,progAfter,xDateTime,copyNumber,grp,week,channelGroup,timeband,eqNetPrice,available,progBeforeWeek,progAfterWeek,channelGroup_TVP,timeband_Off,timeband_Peak,week_24,week_25,week_26,week_27,order,bonusCurrent1,grpOpt1,cppOpt1,bannedBy,bannedReason,grpOpt2,cppOpt2,dropable,malusCurrent3,grpOpt3,cppOpt3,time_diff
2703,18481921074,TV PULS,Na jedwabnym szlaku,Na jedwabnym szlaku,2023-06-24 02:46:00,1,0.2154301005205758,26,Other,Off,333,0,Na jedwabnym szlaku|26,Na jedwabnym szlaku|26,False,True,False,False,False,True,False,429,0.0,0.0,inf,,,0.0,inf,1,0.01710343228760896,0.0036845941369664597,90376.30404366874,0 days 02:10:00
2740,18481921154,TV PULS,W sieci kłamstw,W sieci kłamstw,2023-06-24 20:21:00,1,1.205812779906711,26,Other,Peak,1533,0,W sieci kłamstw|26,W sieci kłamstw|26,False,False,True,False,False,True,False,96,0.0,0.0,inf,,,0.0,inf,1,0.007837552596940842,0.009450621084582299,162211.56115347057,0 days 17:35:00
2747,18481921164,TV PULS,Iluzja 2,UNKNOWN,2023-06-25 00:21:00,1,0.5206245085622219,26,Other,Off,666,0,Iluzja 2|26,UNKNOWN|26,False,True,False,False,False,True,False,235,0.0,0.0,inf,,,0.0,inf,1,0.01710343228760896,0.008904466029463652,74793.92900105382,0 days 04:00:00
2765,18481921196,TV PULS,Power Rangers,UNKNOWN,2023-06-25 09:15:00,1,0.3687235439310862,26,Other,Off,400,0,Power Rangers|26,UNKNOWN|26,False,True,False,False,False,True,False,88,0.0,0.0,inf,,,0.0,inf,1,0.01710343228760896,0.00630643816647254,63427.2452121317,0 days 08:54:00
2770,18481921203,TV PULS,UNKNOWN,Człowiek w żelaznej masce,2023-06-25 11:20:00,1,0.40693160684977747,26,Other,Off,533,0,UNKNOWN|26,Człowiek w żelaznej masce|26,False,True,False,False,False,True,False,270,0.0,0.0,inf,,,0.0,inf,1,0.01710343228760896,0.006959927183443079,76581.26097467657,0 days 02:05:00
2776,18481921211,TV PULS,UNKNOWN,Smokiem i mieczem,2023-06-25 14:07:00,1,0.3823535439310862,26,Other,Off,400,0,UNKNOWN|26,Smokiem i mieczem|26,False,True,False,False,False,True,False,74,0.0,0.0,inf,,,0.0,inf,1,0.01710343228760896,0.006539557948552651,61166.21385525437,0 days 02:47:00
2784,18481921223,TV PULS,UNKNOWN,SexiPistols,2023-06-25 18:07:00,1,0.6573622477652464,26,Other,Peak,1000,0,UNKNOWN|26,SexiPistols|26,False,False,True,False,False,True,False,186,0.0,0.0,inf,,,0.0,inf,1,0.007837552596940842,0.005152111192103376,194095.18985783862,0 days 04:00:00
2787,18481921229,TV PULS,Prawo zemsty,Prawo zemsty,2023-06-25 20:31:00,1,1.6095352587733223,26,Other,Peak,2466,0,Prawo zemsty|26,Prawo zemsty|26,False,False,True,False,False,True,False,193,0.0,0.0,inf,,,0.0,inf,-1,0.007837552596940842,-0.0126148172472667,-195484.40153061412,0 days 02:24:00
2792,18481921236,TV PULS,Skazany,Skazany,2023-06-25 22:47:00,1,1.1018699319733005,26,Other,Peak,1933,0,Skazany|26,Skazany|26,False,False,True,False,False,True,False,295,0.0,0.0,inf,,,0.0,inf,-1,0.007837552596940842,-0.00863596354682837,-223831.42188110674,0 days 02:16:00
2797,18481921243,TV PULS,American Fighter,American Fighter,2023-06-26 01:30:00,1,0.24539870513733314,27,Other,Off,400,0,American Fighter|27,American Fighter|27,False,True,False,False,False,False,True,438,0.00013405983644602254,0.0,inf,,,0.0,inf,1,0.020310863116266877,0.004984259508953511,80252.64320235676,0 days 02:43:00
2814,18481921277,TV PULS,Rodzinny interes,Rodzinny interes,2023-06-26 09:41:00,1,0.3272568241805904,27,Other,Off,366,0,Rodzinny interes|27,Rodzinny interes|27,False,True,False,False,False,False,True,89,0.00013405983644602254,0.0,inf,1806.0,repetition,0.0,inf,1,0.020310863116266877,0.006646868559796187,55063.523027033145,0 days 08:11:00
2822,18481921293,TV PULS,Prawdziwe motywy,Prawdziwe motywy,2023-06-26 13:34:00,1,0.23092184012309686,27,Other,Off,266,0,Prawdziwe motywy|27,Prawdziwe motywy|27,False,True,False,False,False,False,True,104,0.00013405983644602254,0.0,inf,3014.0,repetition,0.0,inf,1,0.020310863116266877,0.0046902218852966845,56713.73476676657,0 days 03:53:00
2836,18481921320,TV PULS,Wykonać wyrok,Wykonać wyrok,2023-06-26 20:40:00,1,1.5941827438522609,27,Other,Peak,2466,0,Wykonać wyrok|27,Wykonać wyrok|27,False,False,True,False,False,False,True,179,0.00013405983644602254,0.0,inf,,,0.0,inf,1,0.011044983425598759,0.017607721983223773,140052.18859938538,0 days 07:06:00
2841,18481921328,TV PULS,Kickboxer,Kickboxer,2023-06-26 23:16:00,1,0.6067205284491416,27,Other,Off,766,0,Kickboxer|27,Kickboxer|27,False,True,False,False,False,False,True,163,0.00013405983644602254,0.0,inf,,,0.0,inf,1,0.020310863116266877,0.012323017603159618,62160.09947138255,0 days 02:36:00
2858,18481921363,TV PULS,Kobra - oddział specjalny,Kobra - oddział specjalny,2023-06-27 07:35:00,1,0.25789682418059034,27,Other,Off,366,0,Kobra - oddział specjalny|27,Kobra - oddział specjalny|27,False,True,False,False,False,False,True,284,0.00013405983644602254,0.0,inf,2234.0,repetition,0.0,inf,1,0.020310863116266877,0.005238107094051916,69872.56912246179,0 days 08:19:00
2882,18481921411,TV PULS,Lombard. Życie pod zastaw,Lombard. Życie pod zastaw,2023-06-27 19:37:00,1,1.026423213699555,27,Other,Peak,1200,0,Lombard. Życie pod zastaw|27,Lombard. Życie pod zastaw|27,False,False,True,False,False,False,True,59,0.00013405983644602254,0.0,inf,2354.0,repetition,0.0,inf,1,0.011044983425598759,0.011336827382961398,105849.71963174912,0 days 12:02:00
2888,18481921420,TV PULS,Skazany,Skazany,2023-06-27 22:28:00,1,1.2217454096841451,27,Other,Peak,1833,0,Skazany|27,Skazany|27,False,False,True,False,False,False,True,164,0.00013405983644602254,0.0,inf,,,0.0,inf,1,0.011044983425598759,0.013494157800262748,135836.56180190135,0 days 02:51:00
2891,18481921425,TV PULS,Dzielnica strachu,Dzielnica strachu,2023-06-28 00:33:00,1,0.2918646743295739,27,Other,Off,300,0,Dzielnica strachu|27,Dzielnica strachu|27,False,True,False,False,False,False,True,53,0.00013405983644602254,0.0,inf,2506.0,repetition,0.0,inf,1,0.020310863116266877,0.005928023448781787,50607.08726812648,0 days 02:05:00
2909,18481921465,TV PULS,Rodzinny interes,Rodzinny interes,2023-06-28 09:35:00,1,0.24735681803764364,27,Other,Off,300,0,Rodzinny interes|27,Rodzinny interes|27,False,True,False,False,False,False,True,129,0.00013405983644602254,0.0,inf,1806.0,repetition,0.0,inf,1,0.020310863116266877,0.005024030472037914,59713.01361918492,0 days 09:02:00
2914,18481921475,TV PULS,Zaklinaczka duchów,Zaklinaczka duchów,2023-06-28 11:39:00,1,0.2261757486034957,27,Other,Off,366,0,Zaklinaczka duchów|27,Zaklinaczka duchów|27,False,True,False,False,False,False,True,408,0.00013405983644602254,0.0,inf,2243.0,repetition,0.0,inf,1,0.020310863116266877,0.00459382467010479,79672.17433913323,0 days 02:04:00
2932,18481921511,TV PULS,Atomic Blonde,Atomic Blonde,2023-06-28 20:25:00,1,1.0914915964243943,27,Other,Peak,1600,0,Atomic Blonde|27,Atomic Blonde|27,False,False,True,False,False,False,True,154,0.00013405983644602254,0.0,inf,,,0.0,inf,1,0.011044983425598759,0.012055506591687765,132719.4330517139,0 days 08:46:00
2935,18481921516,TV PULS,Alex Cross,Alex Cross,2023-06-28 22:28:00,1,1.0738703199905677,27,Other,Peak,1800,0,Alex Cross|27,Alex Cross|27,False,False,True,False,False,False,True,236,0.00013405983644602254,0.0,inf,,,0.0,inf,1,0.011044983425598759,0.011860879885538255,151759.39874365524,0 days 02:03:00
2954,18481921552,TV PULS,Kobra - oddział specjalny,Kobra - oddział specjalny,2023-06-29 07:37:00,1,0.24692644824987636,27,Other,Off,333,0,Kobra - oddział specjalny|27,Kobra - oddział specjalny|27,False,True,False,False,False,False,True,246,0.00013405983644602254,0.0,inf,2234.0,repetition,0.0,inf,1,0.020310863116266877,0.005015289290189196,66396.96749924429,0 days 09:09:00
2964,18481921572,TV PULS,Zaklinaczka duchów,Zaklinaczka duchów,2023-06-29 12:39:00,1,0.3345783814216664,27,Other,Off,500,0,Zaklinaczka duchów|27,Zaklinaczka duchów|27,False,True,False,False,False,False,True,336,0.00013405983644602254,0.0,inf,2243.0,repetition,0.0,inf,1,0.020310863116266877,0.006795575706717595,73577.28345307634,0 days 05:02:00
2980,18481921603,TV PULS,Słaba płeć?,Słaba płeć?,2023-06-29 20:40:00,1,1.1417795327590519,27,Other,Peak,1766,0,Słaba płeć?|27,Słaba płeć?|27,False,False,True,False,False,False,True,176,0.00013405983644602254,0.0,inf,,,0.0,inf,1,0.011044983425598759,0.012610936015011624,140037.1866051667,0 days 08:01:00
2988,18481921615,TV PULS,Dzielnica strachu,Dzielnica strachu,2023-06-30 00:16:00,1,0.30519870513733316,27,Other,Off,400,0,Dzielnica strachu|27,Dzielnica strachu|27,False,True,False,False,False,False,True,207,0.00013405983644602254,0.0,inf,2506.0,repetition,0.0,inf,1,0.020310863116266877,0.00619884912330627,64528.10707976268,0 days 03:36:00
3014,18481921670,TV PULS,Prawdziwe motywy,Prawdziwe motywy,2023-06-30 13:38:00,1,0.27506682418059036,27,Other,Off,366,0,Prawdziwe motywy|27,Prawdziwe motywy|27,False,True,False,False,False,False,True,223,0.00013405983644602254,0.0,inf,3014.0,repetition,0.0,inf,1,0.020310863116266877,0.005586844613758218,65511.03982714765,0 days 13:22:00
3026,18481921694,TV PULS,Lombard. Życie pod zastaw,Lombard. Życie pod zastaw,2023-06-30 19:36:00,1,0.9199694504828966,27,Other,Peak,1066,0,Lombard. Życie pod zastaw|27,Lombard. Życie pod zastaw|27,False,False,True,False,False,False,True,54,0.00013405983644602254,0.0,inf,2354.0,repetition,0.0,inf,1,0.011044983425598759,0.010161047332640791,104910.44526243275,0 days 05:58:00
3032,18481921703,TV PULS,Gotowy na wszystko,Gotowy na wszystko,2023-06-30 22:26:00,1,1.0157037462754108,27,Other,Peak,1666,0,Gotowy na wszystko|27,Gotowy na wszystko|27,False,False,True,False,False,False,True,219,0.00013405983644602254,0.0,inf,,,0.0,inf,1,0.011044983425598759,0.01121843104293048,148505.61487828224,0 days 02:50:00
3037,18481921711,TV PULS,W sieci kłamstw,W sieci kłamstw,2023-07-01 01:07:00,1,0.3418097870567149,27,Other,Off,500,0,W sieci kłamstw|27,W sieci kłamstw|27,False,True,False,False,False,False,True,315,0.00013405983644602254,0.0,inf,,,0.0,inf,1,0.020310863116266877,0.006942451796709266,72020.66570156107,0 days 02:41:00
3566,-767046830,TVN,Klucz do koszmaru /2,Klucz do koszmaru /2,2023-06-09 01:12:00,1,0.2187468423574038,24,Other,Off,400,0,Klucz do koszmaru /2|24,Klucz do koszmaru /2|24,False,True,False,True,False,False,False,499,0.0,0.0,inf,,,0.0,inf,1,0.011852145120598246,0.002592619320292577,154284.123731231,
3692,-767047211,TVN,Laski na gigancie /4,UNKNOWN,2023-06-11 00:22:00,1,0.3820120681314307,24,Other,Off,733,0,Laski na gigancie /4|24,UNKNOWN|24,False,True,False,True,False,False,False,505,0.0,0.0,inf,,,0.0,inf,1,0.011852145120598246,0.004527662469313581,161893.6934826608,1 days 23:10:00
4032,-767048224,TVN,Idealny facet dla mojej dziewc /3,Idealny facet dla mojej dziewc /3,2023-06-16 00:15:00,1,0.5007369590554501,25,Other,Off,1066,0,Idealny facet dla mojej dziewc /3|25,Idealny facet dla mojej dziewc /3|25,False,True,False,False,True,False,False,537,0.0,0.0,inf,,,0.0,inf,1,0.011067318496002053,0.005541815408586206,192355.73930311608,4 days 23:53:00
4164,-767048611,TVN,Żołnierz przyszłości /2,Żołnierz przyszłości /2,2023-06-18 00:55:00,1,0.30840188011948255,25,Other,Off,666,0,Żołnierz przyszłości /2|25,Żołnierz przyszłości /2|25,False,True,False,False,True,False,False,546,0.0,0.0,inf,,,0.0,inf,-1,0.011067318496002053,0.0034131818320481573,195125.8481885073,2 days 00:40:00
4219,-767048784,TVN,UNKNOWN,Kuchenne rewolucje 25,2023-06-19 00:21:00,1,0.32857484156178607,26,Other,Off,700,0,UNKNOWN|26,Kuchenne rewolucje 25|26,False,True,False,False,False,True,False,538,0.0,0.0,inf,,,0.0,inf,1,0.01710343228760896,0.00561975755406385,124560.53366462485,0 days 23:26:00
4502,-767049622,TVN,Bridget jones: w pogoni za roz /2,Bridget jones: w pogoni za roz /2,2023-06-23 01:12:00,1,0.2187468423574038,26,Other,Off,400,0,Bridget jones: w pogoni za roz /2|26,Bridget jones: w pogoni za roz /2|26,False,True,False,False,False,True,False,504,0.0,0.0,inf,,,0.0,inf,1,0.01710343228760896,0.0037413218063881274,106914.08563599613,4 days 00:51:00
4630,-767050011,TVN,Lucy /2,Lucy /2,2023-06-25 00:24:00,1,0.36947873479809745,26,Other,Off,733,0,Lucy /2|26,Lucy /2|26,False,True,False,False,False,True,False,514,0.0,0.0,inf,,,0.0,inf,1,0.01710343228760896,0.0063193545223306875,115992.85930387347,1 days 23:12:00
4690,-767050201,TVN,Kuchenne rewolucje 25 /1,Kuchenne rewolucje 25 /1,2023-06-26 00:24:00,1,0.31017484156178604,27,Other,Off,700,0,Kuchenne rewolucje 25 /1|27,Kuchenne rewolucje 25 /1|27,False,True,False,False,False,False,True,518,0.00013405983644602254,0.0,inf,,,0.0,inf,1,0.020310863116266877,0.0062999187490712025,111112.54412657322,1 days 00:00:00
4715,-767050294,TVN,UNKNOWN,Osadzone. blok f,2023-06-26 08:55:00,1,0.7473383636861658,27,Other,Off,1700,0,UNKNOWN|27,Osadzone. blok f|27,False,True,False,False,False,False,True,520,0.00013405983644602254,0.0,inf,,,0.0,inf,1,0.020310863116266877,0.015179087206364586,111996.19429600422,0 days 08:31:00
4862,-767050715,TVN,UNKNOWN,Sekrety życia,2023-06-28 09:25:00,1,0.8203379876622693,27,Other,Off,1833,0,UNKNOWN|27,Sekrety życia|27,False,True,False,False,False,False,True,510,0.00013405983644602254,0.0,inf,,,0.0,inf,1,0.020310863116266877,0.016661772576482176,110012.30460840942,2 days 00:30:00
4984,-767051034,TVN,Królowe zbrodni /2,Królowe zbrodni /2,2023-06-30 01:16:00,1,0.23180028821722237,27,Other,Off,400,0,Królowe zbrodni /2|27,Królowe zbrodni /2|27,False,True,False,False,False,False,True,447,0.00013405983644602254,0.0,inf,,,0.0,inf,1,0.020310863116266877,0.004708063924291213,84960.61362637913,1 days 15:51:00
5396,36565380,TVN24,UNKNOWN,FAKTY PO POŁUDNIU cz4,2023-06-05 17:27:00,1,0.9298842804436501,24,Other,Off,1070,0,UNKNOWN|24,FAKTY PO POŁUDNIU cz4|24,False,True,False,True,False,False,False,202,0.0,0.0,inf,5835.0,repetition,0.0,inf,1,0.011852145120598246,0.011021123437181219,97086.29125686164,
5406,36565402,TVN24,UNKNOWN,CZARNO NA BIAŁYM,2023-06-05 20:27:00,1,1.0800014936898898,24,Other,Peak,1283,0,UNKNOWN|24,CZARNO NA BIAŁYM|24,False,False,True,True,False,False,False,125,0.0,0.0,inf,5406.0,repetition,0.0,inf,-1,0.0025862654299301296,-0.002793170527403065,-459334.64763888303,0 days 03:00:00
5414,36565430,TVN24,UNKNOWN,FAKTY PO FAKTACH,2023-06-05 23:54:00,1,0.5437296134089028,24,Other,Off,933,0,UNKNOWN|24,FAKTY PO FAKTACH|24,False,True,False,True,False,False,False,495,0.0,0.0,inf,5414.0,repetition,0.0,inf,1,0.011852145120598246,0.006444362284489098,144777.70783396717,0 days 03:27:00
5467,36565557,TVN24,UNKNOWN,FAKTY PO POŁUDNIU cz3,2023-06-06 16:54:00,1,0.9652945060825865,24,Other,Off,1020,0,UNKNOWN|24,FAKTY PO POŁUDNIU cz3|24,False,True,False,True,False,False,False,153,0.0,0.0,inf,5903.0,repetition,0.0,inf,1,0.011852145120598246,0.011440810570207021,89154.52220283926,0 days 17:00:00
5481,36565587,TVN24,UNKNOWN,SZKŁO KONTAKTOWE cz1,2023-06-06 21:53:00,1,0.978326394430764,24,Other,Peak,1203,0,UNKNOWN|24,SZKŁO KONTAKTOWE cz1|24,False,False,True,True,False,False,False,140,0.0,0.0,inf,5481.0,repetition,0.0,inf,-1,0.0025862654299301296,-0.0025302117331044735,-475454.2808652479,0 days 04:59:00
5487,36565611,TVN24,UNKNOWN,FAKTY PO FAKTACH,2023-06-06 23:54:00,1,0.5578629467422361,24,Other,Off,933,0,UNKNOWN|24,FAKTY PO FAKTACH|24,False,True,False,True,False,False,False,483,0.0,0.0,inf,5414.0,repetition,0.0,inf,1,0.011852145120598246,0.006611872602193553,141109.7968963389,0 days 02:01:00
5540,36565738,TVN24,UNKNOWN,FAKTY PO POŁUDNIU cz3,2023-06-07 16:54:00,1,0.9795603466375352,24,Other,Off,1020,0,UNKNOWN|24,FAKTY PO POŁUDNIU cz3|24,False,True,False,True,False,False,False,142,0.0,0.0,inf,5903.0,repetition,0.0,inf,1,0.011852145120598246,0.01160989138273159,87856.11909488968,0 days 17:00:00
5552,36565764,TVN24,UNKNOWN,CZARNO NA BIAŁYM,2023-06-07 20:27:00,1,1.090656850832747,24,Other,Peak,1283,0,UNKNOWN|24,CZARNO NA BIAŁYM|24,False,False,True,True,False,False,False,119,0.0,0.0,inf,5406.0,repetition,0.0,inf,-1,0.0025862654299301296,-0.0028207281092251955,-454847.099868983,0 days 03:33:00
5562,36565794,TVN24,UNKNOWN,KROPKA NAD I ,2023-06-08 00:36:00,1,0.326490605235384,24,Other,Off,520,0,UNKNOWN|24,KROPKA NAD I |24,False,True,False,True,False,False,False,476,0.0,0.0,inf,5562.0,repetition,0.0,inf,1,0.011852145120598246,0.0038696140337617247,134380.32720139227,0 days 04:09:00
5612,36565916,TVN24,UNKNOWN,FAKTY PO POŁUDNIU cz1,2023-06-08 15:56:00,1,0.8329978403078938,24,Other,Off,1020,0,UNKNOWN|24,FAKTY PO POŁUDNIU cz1|24,False,True,False,True,False,False,False,288,0.0,0.0,inf,5612.0,repetition,0.0,inf,1,0.011852145120598246,0.00987281128847408,103314.0379367718,0 days 15:20:00
5621,36565935,TVN24,UNKNOWN,BEZ POLITYKI,2023-06-08 18:22:00,1,1.092871245388194,24,Other,Peak,1070,0,UNKNOWN|24,BEZ POLITYKI|24,False,False,True,True,False,False,False,65,0.0,0.0,inf,,,0.0,inf,-1,0.0025862654299301296,-0.0028264551213121737,-378566.06741495174,0 days 02:26:00
5639,36565975,TVN24,UNKNOWN,SUPERWIZJER,2023-06-09 00:41:00,1,0.35451310362194594,24,Other,Off,520,0,UNKNOWN|24,SUPERWIZJER|24,False,True,False,True,False,False,False,436,0.0,0.0,inf,5639.0,repetition,0.0,inf,1,0.011852145120598246,0.004201740751280987,123758.23040521177,0 days 06:19:00
5689,36561920,TVN24,UNKNOWN,FAKTY PO POŁUDNIU cz2,2023-06-09 16:27:00,1,0.9777116489397295,24,Other,Off,1020,0,UNKNOWN|24,FAKTY PO POŁUDNIU cz2|24,False,True,False,True,False,False,False,145,0.0,0.0,inf,6048.0,repetition,0.0,inf,1,0.011852145120598246,0.011587980349333081,88022.24108523826,0 days 15:46:00
5702,36561947,TVN24,UNKNOWN,POLSKA I ŚWIAT,2023-06-09 20:55:00,1,1.0520731356455884,24,Other,Peak,1283,0,UNKNOWN|24,POLSKA I ŚWIAT|24,False,False,True,True,False,False,False,136,0.0,0.0,inf,,,0.0,inf,-1,0.0025862654299301296,-0.002720940380478377,-471528.1559291026,0 days 04:28:00
5712,36561977,TVN24,UNKNOWN,KAMPANIA BEZ KITU,2023-06-10 00:36:00,1,0.32030998063874344,24,Other,Off,520,0,UNKNOWN|24,KAMPANIA BEZ KITU|24,False,True,False,True,False,False,False,479,0.0,0.0,inf,,,0.0,inf,1,0.011852145120598246,0.003796360374106402,136973.2977792971,0 days 03:41:00
5729,36566020,TVN24,UNKNOWN,"PORANEK (rozmowa, gosc, report",2023-06-10 07:47:00,1,0.7846482875819419,24,Other,Off,676,0,UNKNOWN|24,"PORANEK (rozmowa, gosc, report|24",False,True,False,True,False,False,False,72,0.0,0.0,inf,7025.0,repetition,0.0,inf,1,0.011852145120598246,0.009299765373050082,72690.00591767505,0 days 07:11:00
5740,36566047,TVN24,UNKNOWN,POGODA NA ŻYWO (żużel),2023-06-10 10:23:00,1,0.9234022857790534,24,Other,Off,1043,0,UNKNOWN|24,POGODA NA ŻYWO (żużel)|24,False,True,False,True,False,False,False,184,0.0,0.0,inf,,,0.0,inf,1,0.011852145120598246,0.010944297895745475,95300.76848561109,0 days 02:36:00
5762,36566097,TVN24,UNKNOWN,FAKTY PO POŁUDNIU cz1,2023-06-10 15:59:00,1,0.8332682400647737,24,Other,Off,800,0,UNKNOWN|24,FAKTY PO POŁUDNIU cz1|24,False,True,False,True,False,False,False,103,0.0,0.0,inf,5612.0,repetition,0.0,inf,1,0.011852145120598246,0.009876016105633196,81004.32314439896,0 days 05:36:00
5775,36566124,TVN24,UNKNOWN,SUPERWIZJER,2023-06-10 19:58:00,1,0.9157968114933452,24,Other,Peak,800,0,UNKNOWN|24,SUPERWIZJER|24,False,False,True,True,False,False,False,37,0.0,0.0,inf,5639.0,repetition,0.0,inf,-1,0.0025862654299301296,-0.0023684936344054784,-337767.42667953594,0 days 03:59:00
5785,36566152,TVN24,UNKNOWN,DZIEŃ PO DNIU,2023-06-10 22:56:00,1,0.8678985281735065,24,Other,Peak,966,0,UNKNOWN|24,DZIEŃ PO DNIU|24,False,False,True,True,False,False,False,99,0.0,0.0,inf,5850.0,repetition,0.0,inf,-1,0.0025862654299301296,-0.0022446159601023806,-430363.1521696652,0 days 02:58:00
5804,36564813,TVN24,UNKNOWN,KADR NA KINO,2023-06-11 07:12:00,1,0.5574922000802697,24,Other,Off,676,0,UNKNOWN|24,KADR NA KINO|24,False,True,False,True,False,False,False,271,0.0,0.0,inf,,,0.0,inf,1,0.011852145120598246,0.006607478458952949,102308.31688660881,0 days 08:16:00
5819,36564856,TVN24,UNKNOWN,Pogoda Wyjazdowa /1,2023-06-11 11:45:00,1,1.2645004120548606,24,Other,Off,1070,0,UNKNOWN|24,Pogoda Wyjazdowa /1|24,False,True,False,True,False,False,False,61,0.0,0.0,inf,5821.0,repetition,0.0,inf,1,0.011852145120598246,0.014987042388730488,71395.00725003533,0 days 04:33:00
5821,36564860,TVN24,UNKNOWN,Pogoda Wyjazdowa /1,2023-06-11 13:48:00,1,0.7087342644646933,24,Other,Off,800,0,UNKNOWN|24,Pogoda Wyjazdowa /1|24,False,True,False,True,False,False,False,182,0.0,0.0,inf,5821.0,repetition,0.0,inf,1,0.011852145120598246,0.008400021354376003,95237.85312560412,0 days 02:03:00
5835,36564890,TVN24,UNKNOWN,FAKTY PO POŁUDNIU cz4,2023-06-11 17:27:00,1,0.6880418614739754,24,Other,Off,800,0,UNKNOWN|24,FAKTY PO POŁUDNIU cz4|24,False,True,False,True,False,False,False,213,0.0,0.0,inf,5835.0,repetition,0.0,inf,1,0.011852145120598246,0.008154771991236112,98102.06844038748,0 days 03:39:00
5843,36564910,TVN24,UNKNOWN,KAWA NA ŁAWĘ ,2023-06-11 19:58:00,1,0.9260182400647738,24,Other,Peak,800,0,UNKNOWN|24,KAWA NA ŁAWĘ |24,False,False,True,True,False,False,False,35,0.0,0.0,inf,6359.0,repetition,0.0,inf,-1,0.0025862654299301296,-0.0023949289617642643,-334039.1355118386,0 days 02:31:00
5850,36564929,TVN24,UNKNOWN,DZIEŃ PO DNIU,2023-06-11 22:55:00,1,0.8459413853163636,24,Other,Peak,966,0,UNKNOWN|24,DZIEŃ PO DNIU|24,False,False,True,True,False,False,False,109,0.0,0.0,inf,5850.0,repetition,0.0,inf,-1,0.0025862654299301296,-0.0021878289605909147,-441533.6013008491,0 days 02:57:00
5878,36566228,TVN24,UNKNOWN,BIZNES W PORANKU,2023-06-12 09:54:00,1,0.954728737628766,25,Other,Off,1063,0,UNKNOWN|25,BIZNES W PORANKU|25,False,True,False,False,True,False,False,147,0.0,0.0,inf,5878.0,repetition,0.0,inf,1,0.011067318496002053,0.010566287016623533,100602.98365240534,0 days 10:59:00
5903,36566287,TVN24,UNKNOWN,FAKTY PO POŁUDNIU cz3,2023-06-12 16:54:00,1,0.8953061871924839,25,Other,Off,1020,0,UNKNOWN|25,FAKTY PO POŁUDNIU cz3|25,False,True,False,False,True,False,False,161,0.0,0.0,inf,5903.0,repetition,0.0,inf,1,0.011067318496002053,0.009908638725100453,102940.4773247154,0 days 07:00:00
5915,36566313,TVN24,UNKNOWN,CZARNO NA BIAŁYM,2023-06-12 20:27:00,1,1.0800014936898898,25,Other,Peak,1283,0,UNKNOWN|25,CZARNO NA BIAŁYM|25,False,False,True,False,True,False,False,100,0.0,0.0,inf,5406.0,repetition,0.0,inf,-1,0.0018014388053339359,-0.0019455566005515815,-659451.3876575263,0 days 03:33:00
5921,36566331,TVN24,UNKNOWN,DZIEŃ PO DNIU,2023-06-12 22:56:00,1,1.020726394430764,25,Other,Peak,1203,0,UNKNOWN|25,DZIEŃ PO DNIU|25,False,False,True,False,True,False,False,93,0.0,0.0,inf,5850.0,repetition,0.0,inf,-1,0.0018014388053339359,-0.0018387761365561714,-654239.5107721426,0 days 02:29:00
5951,36566409,TVN24,UNKNOWN,BIZNES W PORANKU,2023-06-13 09:54:00,1,0.966118737628766,25,Other,Off,1063,0,UNKNOWN|25,BIZNES W PORANKU|25,False,True,False,False,True,False,False,141,0.0,0.0,inf,5878.0,repetition,0.0,inf,1,0.011067318496002053,0.010692343774292996,99416.93069724446,0 days 10:58:00
5976,36566468,TVN24,UNKNOWN,FAKTY PO POŁUDNIU cz3,2023-06-13 16:54:00,1,0.9652945060825865,25,Other,Off,1020,0,UNKNOWN|25,FAKTY PO POŁUDNIU cz3|25,False,True,False,False,True,False,False,121,0.0,0.0,inf,5903.0,repetition,0.0,inf,1,0.011067318496002053,0.010683221741256976,95476.81632975147,0 days 07:00:00
5990,36566498,TVN24,UNKNOWN,SZKŁO KONTAKTOWE cz1,2023-06-13 21:53:00,1,0.978326394430764,25,Other,Peak,1203,0,UNKNOWN|25,SZKŁO KONTAKTOWE cz1|25,False,False,True,False,True,False,False,118,0.0,0.0,inf,5481.0,repetition,0.0,inf,-1,0.0018014388053339359,-0.0017623951312100124,-682593.8058362956,0 days 04:59:00
5996,36566522,TVN24,UNKNOWN,FAKTY PO FAKTACH,2023-06-13 23:54:00,1,0.5578629467422361,25,Other,Off,933,0,UNKNOWN|25,FAKTY PO FAKTACH|25,False,True,False,False,True,False,False,489,0.0,0.0,inf,5996.0,repetition,0.0,inf,1,0.011067318496002053,0.006174046908714558,151116.4417431113,0 days 02:01:00
6048,36566648,TVN24,UNKNOWN,FAKTY PO POŁUDNIU cz2,2023-06-14 16:27:00,1,0.9080545060825868,25,Other,Off,1020,0,UNKNOWN|25,FAKTY PO POŁUDNIU cz2|25,False,True,False,False,True,False,False,151,0.0,0.0,inf,6048.0,repetition,0.0,inf,1,0.011067318496002053,0.010049728430545822,101495.27990226515,0 days 16:33:00
6057,36566667,TVN24,UNKNOWN,TAK JEST cz3,2023-06-14 18:44:00,1,1.155983745388194,25,Other,Peak,1070,0,UNKNOWN|25,TAK JEST cz3|25,False,False,True,False,True,False,False,29,0.0,0.0,inf,6057.0,repetition,0.0,inf,-1,0.0018014388053339359,-0.002082433977277557,-513821.81220402993,0 days 02:17:00
